Asset,EntryType,Direction,ATR_Pct,Range_Pct,Volatility,ADX,Trend_Bias,Trend_Quality,RSI,Hurst,Return_20,BB_Width,WinRate,Current_State,PnlPips,Result
USDJPY,SMA,1,0.2266,0.0410,0.267758,33.55,0.1629,0.7844,67.28,0.4956,0.5252,0.9790,0.0000,100.00,66.3,1
USDJPY,CH,-1,0.1439,0.0398,0.035930,32.38,-0.1077,-0.3409,49.87,0.9300,-0.0235,0.1302,0.0000,100.00,2.8,1
EURUSD,CH,1,0.1422,0.0716,0.000340,31.81,0.1081,-0.2278,48.37,0.8143,-0.0290,0.1159,0.0000,100.00,-5.5,0
GBPUSD,CH,1,0.1924,0.1040,0.000668,24.72,0.1330,-0.4556,45.06,0.5809,-0.1175,0.1927,0.0000,100.00,-49.7,0
GBPUSD,CH,1,0.1951,0.1435,0.002197,30.31,0.0337,-0.8953,26.02,0.4748,-0.4989,0.6344,0.0000,100.00,1.0,1
USDJPY,SMA,-1,0.1459,0.0371,0.099611,39.38,-0.0680,-0.7536,42.52,0.9830,-0.3538,0.3607,0.0000,100.00,-6.7,0
USDJPY,SMA,-1,0.1459,0.0761,0.074146,39.12,-0.0838,-0.6743,47.52,0.9836,-0.2763,0.2685,0.0000,100.00,-2.1,0
USDJPY,SMA,-1,0.1459,0.0897,0.044470,36.94,-0.0984,-0.6870,43.07,0.9867,-0.2836,0.1611,0.0000,100.00,-7.3,0
USDJPY,SMA,-1,0.1460,0.0652,0.044342,36.09,-0.1035,-0.6853,41.12,0.9841,-0.1086,0.1606,0.0000,100.00,-9.8,0
USDJPY,SMA,-1,0.1439,0.0761,0.037533,34.24,-0.1074,-0.5356,48.10,0.9664,-0.0851,0.1360,0.0000,100.00,-3.2,0
USDJPY,SMA,-1,0.1439,0.0398,0.035930,32.38,-0.1077,-0.3409,49.87,0.9300,-0.0235,0.1302,0.0000,100.00,-1.5,0
USDJPY,SMA,-1,0.1439,0.0299,0.034153,30.32,-0.1077,-0.1244,49.70,0.8851,-0.0244,0.1237,0.0000,100.00,-1.6,0
USDJPY,SMA,-1,0.1439,0.1276,0.036035,29.10,-0.1058,0.0300,51.71,0.8436,0.0389,0.1305,0.0000,100.00,0.4,1
GBPUSD,SMA,-1,0.1765,0.0956,0.001350,33.09,-0.1676,-0.7436,32.63,0.3187,-0.3379,0.3909,0.0000,100.00,-53.9,0
GBPUSD,SMA,-1,0.1766,0.1304,0.000997,35.41,-0.1923,-0.6699,32.51,0.3122,-0.3387,0.2887,0.0000,100.00,-57.8,0
GBPUSD,SMA,-1,0.1740,0.0703,0.000841,37.09,-0.2031,-0.6257,36.36,0.3040,-0.2536,0.2436,0.0000,100.00,-54.4,0
GBPUSD,SMA,-1,0.1741,0.0884,0.000714,38.52,-0.2141,-0.5963,34.56,0.2780,-0.2465,0.2067,0.0000,100.00,-58.0,0
GBPUSD,SMA,-1,0.1765,0.0826,0.001183,33.86,-0.1791,-0.6913,36.98,0.3137,-0.2852,0.3424,0.0000,100.00,-53.0,0
USDJPY,CH,1,0.1373,0.2357,0.138936,27.07,-0.0497,-0.8198,15.63,0.2711,-0.5386,0.5037,0.0000,100.00,-16.1,0
USDJPY,CH,1,0.1370,0.0963,0.094014,24.08,-0.0338,-0.8870,24.12,0.2257,-0.2582,0.3407,0.0000,100.00,-40.5,0
GBPUSD,SMA,-1,0.1738,0.1664,0.000546,36.96,-0.2196,-0.2903,50.14,0.2430,-0.0990,0.1583,0.0000,100.00,-53.3,0
EURUSD,CH,-1,0.1381,0.0788,0.002119,31.06,0.0620,0.8424,84.76,0.4321,0.5890,0.7213,0.0000,100.00,-3.0,0
EURUSD,CH,-1,0.1382,0.0992,0.001838,28.08,0.0430,0.8193,83.83,0.3369,0.5147,0.6257,0.0000,100.00,-7.5,0
EURUSD,CH,-1,0.1382,0.2637,0.001489,24.82,0.0277,0.7875,82.86,0.2385,0.5268,0.5071,0.0000,100.00,-11.3,0
GBPUSD,CH,-1,0.1868,0.1487,0.001258,31.94,-0.1890,0.4647,67.62,0.1576,0.3826,0.3643,0.0000,100.00,-22.7,0
GBPUSD,CH,-1,0.1867,0.0787,0.001539,32.51,-0.1711,0.5570,68.67,0.1372,0.3621,0.4456,0.0000,100.00,-19.5,0
GBPUSD,CH,-1,0.1866,0.1089,0.001884,32.47,-0.1516,0.6569,72.10,0.1343,0.3895,0.5452,0.0000,100.00,-8.8,0
GBPUSD,CH,-1,0.1940,0.0786,0.002229,32.77,-0.1310,0.7369,74.16,0.1506,0.4401,0.6450,0.0000,100.00,-1.0,0
GBPUSD,CH,-1,0.1737,0.1128,0.000691,34.26,-0.2165,0.1056,57.02,0.2130,0.0970,0.2001,0.0000,100.00,-45.6,0
GBPUSD,CH,-1,0.1870,0.0882,0.000927,32.78,-0.2091,0.3744,61.67,0.1852,0.1752,0.2686,0.0000,100.00,-36.8,0
USDJPY,CH,-1,0.1694,0.1152,0.262374,52.83,-0.4106,-0.8950,26.12,0.8474,-0.7826,0.9571,0.0000,100.00,9.2,1
USDJPY,CH,-1,0.1695,0.1107,0.195055,51.55,-0.4521,-0.8948,25.23,0.8542,-0.7777,0.7121,0.0000,100.00,2.0,1
USDJPY,CH,-1,0.1708,0.0896,0.153600,51.74,-0.4686,-0.9284,24.94,0.8603,-0.7129,0.5610,0.0000,100.00,0.7,1
USDJPY,CH,-1,0.1707,0.0960,0.132774,50.72,-0.4729,-0.9117,31.05,0.8656,-0.4369,0.4850,0.0000,100.00,6.8,1
EURUSD,CH,1,0.1415,0.0899,0.001454,45.67,0.2554,0.5648,57.27,0.7237,0.3072,0.4934,0.0000,100.00,-12.4,0
EURUSD,CH,1,0.1416,0.1205,0.001167,43.25,0.2620,0.3555,52.39,0.7237,0.2732,0.3960,0.0000,100.00,-7.8,0
EURUSD,CH,1,0.1416,0.0866,0.000797,36.08,0.2649,-0.2072,52.40,0.7241,0.1360,0.2705,0.0000,100.00,-8.8,0
EURUSD,CH,1,0.1408,0.0662,0.000594,33.71,0.2648,-0.8038,51.76,0.7242,0.1334,0.2015,0.0000,100.00,-8.4,0
EURUSD,CH,1,0.1410,0.1334,0.000791,32.62,0.2511,-0.8561,40.99,0.7243,-0.2010,0.2684,0.0000,100.00,5.0,1
USDJPY,CH,-1,0.1724,0.3506,0.064670,33.00,-0.1414,0.6283,62.46,0.9960,0.2691,0.2367,0.0000,100.00,-12.4,0
USDJPY,CH,-1,0.1892,0.1889,0.091250,32.04,-0.0883,0.6882,62.89,1.0000,0.3250,0.3339,0.0000,100.00,-6.3,0
EURUSD,CH,1,0.1647,0.0828,0.002216,28.15,-0.1389,-0.8205,20.50,0.5708,-0.6086,0.7537,0.0000,100.00,-2.1,0
EURUSD,CH,1,0.1646,0.0709,0.001922,25.45,-0.1181,-0.7929,21.75,0.6986,-0.5510,0.6534,0.0000,100.00,-6.6,0
GBPUSD,CH,1,0.1979,0.1730,0.002483,34.63,-0.1691,-0.9344,23.91,0.1641,-0.6335,0.7189,0.0000,100.00,-23.0,0
GBPUSD,CH,1,0.2165,0.1747,0.002954,37.50,-0.1933,-0.9373,20.64,0.2343,-0.7154,0.8555,0.0000,100.00,-5.0,0
EURUSD,CH,-1,0.1485,0.1151,0.000909,35.12,-0.2981,-0.2690,44.61,0.2683,-0.3290,0.3102,0.0000,100.00,6.2,1
EURUSD,CH,1,0.1502,0.0513,0.000697,35.13,-0.2102,-0.3148,34.39,0.3532,-0.1016,0.2381,0.0000,100.00,7.3,1
GBPUSD,CH,-1,0.2012,0.1817,0.000773,38.14,-0.3835,0.4143,46.89,0.4804,-0.1176,0.2250,0.0000,100.00,-4.6,0
USDJPY,CH,1,0.1946,0.2110,0.141589,36.78,0.2284,0.6313,53.28,0.2373,0.1676,0.5151,0.0000,100.00,-23.2,0
USDJPY,CH,1,0.1948,0.1803,0.138647,34.67,0.2224,0.4299,45.75,0.2355,0.0437,0.5044,0.0000,100.00,-9.4,0
USDJPY,CH,1,0.1951,0.2710,0.156336,35.80,0.2048,0.1595,37.80,0.2349,-0.2376,0.5688,0.0000,100.00,9.4,1
USDJPY,CH,1,0.2112,0.1250,0.189341,33.30,0.1549,-0.3224,37.46,0.2229,-0.3175,0.6891,0.0000,100.00,12.7,1
EURUSD,CH,-1,0.1768,0.1513,0.001443,24.49,-0.1505,-0.7130,47.57,0.5715,-0.1937,0.4937,0.0000,100.00,14.3,1
GBPUSD,CH,1,0.2060,0.1591,0.002119,27.96,-0.0692,-0.8952,24.54,0.8147,-0.5207,0.6168,0.0000,100.00,-68.3,0
GBPUSD,CH,1,0.2063,0.1682,0.002460,28.38,-0.0841,-0.8932,19.68,0.8534,-0.6552,0.7162,0.0000,100.00,-47.4,0
USDJPY,SMA,1,0.1781,0.0740,0.129563,25.58,0.0825,0.8116,52.99,0.8987,0.1564,0.4734,0.0000,100.00,19.6,1
GBPUSD,CH,-1,0.2081,0.2472,0.001025,43.97,-0.4002,-0.7744,44.42,0.7692,-0.1282,0.3007,0.0000,100.00,-1.0,0
GBPUSD,SMA,-1,0.2200,0.1865,0.002977,41.20,-0.1662,-0.9644,32.21,1.0000,-0.6273,0.8685,0.0000,100.00,-49.8,0
GBPUSD,CH,-1,0.2113,0.2231,0.002646,35.21,0.0897,0.9403,79.16,0.8750,0.7099,0.7751,0.0000,100.00,-15.4,0
EURUSD,CH,1,0.1572,0.1228,0.000552,27.41,0.2030,-0.1178,46.16,0.2828,-0.0307,0.1879,0.0000,100.00,24.0,1
EURUSD,CH,-1,0.1548,0.1947,0.000716,27.08,0.1472,-0.0136,67.99,0.3104,0.1081,0.2440,0.0000,100.00,-1.5,0
GBPUSD,CH,1,0.1992,0.2078,0.001044,38.22,0.3784,0.4985,56.05,0.2484,0.2529,0.3044,0.0000,100.00,9.9,1
GBPUSD,CH,1,0.1993,0.1685,0.000932,36.17,0.3717,0.2044,51.65,0.2318,0.0854,0.2715,0.0000,100.00,18.0,1
USDJPY,CH,-1,0.1667,0.1526,0.110987,24.14,0.0399,0.7997,72.29,0.1571,0.3655,0.4043,0.0000,100.00,0.5,1
USDJPY,SMA,-1,0.1755,0.1696,0.071816,25.25,-0.0740,-0.1589,46.43,0.1028,-0.0018,0.2618,0.0000,100.00,-40.4,0
EURUSD,CH,1,0.1569,0.1082,0.000844,26.10,0.0601,-0.4289,42.54,0.9418,-0.0222,0.2872,0.0000,100.00,33.0,1
USDJPY,CH,1,0.1651,0.0564,0.105673,32.37,0.1306,0.6919,54.85,0.1402,0.1940,0.3843,0.0000,100.00,4.0,1
USDJPY,CH,1,0.1659,0.0691,0.093389,31.60,0.1355,0.5374,50.13,0.1400,0.1686,0.3396,0.0000,100.00,9.6,1
GBPUSD,CH,1,0.1956,0.1267,0.001548,27.34,0.1262,0.3306,45.08,0.7567,0.2320,0.4503,0.0000,100.00,-40.0,0
USDJPY,SMA,1,0.1703,0.0700,0.117353,25.87,0.0539,0.8122,65.91,0.1385,0.3502,0.4274,0.0000,100.00,1.6,1
GBPUSD,CH,-1,0.1807,0.1102,0.001137,26.71,-0.1639,-0.6583,47.96,0.4646,-0.2234,0.3320,0.0000,99.78,-61.0,0
GBPUSD,CH,-1,0.1812,0.1188,0.000944,25.60,-0.1695,-0.3827,53.57,0.4528,-0.1310,0.2756,0.0000,99.78,-52.4,0
GBPUSD,CH,1,0.1932,0.1147,0.001900,33.55,0.1905,0.7201,64.94,0.2051,0.4442,0.5524,0.0000,99.14,-13.9,0
GBPUSD,SMA,1,0.1932,0.1147,0.001900,33.55,0.1905,0.7201,64.94,0.2051,0.4442,0.5524,0.0000,99.14,-5.6,0
EURUSD,CH,-1,0.1518,0.1039,0.001390,35.85,0.1021,0.9132,71.95,0.6978,0.3815,0.4708,0.0000,99.07,27.7,1
EURUSD,CH,1,0.1568,0.2846,0.001406,34.46,0.0980,0.7516,44.87,0.7575,0.0008,0.4760,0.0000,99.07,-1.8,0
EURUSD,CH,1,0.1568,0.1076,0.001404,33.19,0.0907,0.5677,43.35,0.7796,0.0025,0.4754,0.0000,99.07,1.9,1
GBPUSD,CH,1,0.1925,0.3459,0.001150,25.51,0.0527,0.5362,45.74,0.3878,-0.0450,0.3340,0.0000,99.07,-17.5,0
GBPUSD,CH,1,0.1927,0.1702,0.001245,24.44,0.0446,0.2518,40.49,0.4508,-0.0952,0.3617,0.0000,99.07,-4.4,0
EURUSD,CH,-1,0.1595,0.2024,0.001451,24.40,0.0176,0.6882,73.05,0.7334,0.3488,0.4913,0.3000,99.26,11.0,1
EURUSD,CH,1,0.1394,0.0615,0.001029,44.01,0.1749,0.8419,63.44,0.4962,0.1906,0.3468,0.3636,99.36,-2.2,0
EURUSD,CH,1,0.1394,0.0909,0.000872,42.81,0.1739,0.7820,60.29,0.5048,0.2372,0.2937,0.3636,99.36,0.2,1
USDJPY,CH,-1,0.1721,0.0537,0.121290,24.57,-0.1097,-0.4487,50.38,0.4333,-0.1790,0.4419,0.4615,99.39,-7.1,0
EURUSD,CH,1,0.1554,0.1079,0.000855,27.20,0.0665,-0.7146,38.91,0.7501,-0.0564,0.2877,0.4615,99.39,1.4,1
GBPUSD,SMA,1,0.1848,0.1334,0.000740,30.62,0.0867,0.1652,66.37,0.3991,0.0261,0.2147,0.3636,99.36,52.6,1
GBPUSD,SMA,1,0.1849,0.0768,0.000796,32.10,0.0862,0.3841,64.10,0.3530,0.0595,0.2311,0.3636,99.36,54.5,1
GBPUSD,SMA,1,0.1849,0.0587,0.000801,33.02,0.0834,0.6183,60.05,0.3192,0.0051,0.2325,0.3636,99.36,57.7,1
GBPUSD,SMA,1,0.1818,0.0856,0.000811,33.06,0.0818,0.7469,56.80,0.2991,0.0189,0.2355,0.3636,99.36,61.2,1
USDJPY,CH,-1,0.1433,0.0736,0.082500,25.12,0.0429,0.6266,71.33,0.7714,0.2048,0.3003,0.5789,100.36,-13.9,0
USDJPY,CH,-1,0.1488,0.0999,0.098234,27.44,0.0513,0.7171,73.13,0.7315,0.2394,0.3576,0.5789,100.36,-10.4,0
USDJPY,CH,1,0.1386,0.0363,0.139386,46.64,0.1802,0.9055,68.72,0.3880,0.3257,0.5061,0.5238,100.26,-0.4,0
USDJPY,CH,1,0.1385,0.0372,0.127554,47.49,0.1891,0.8788,69.73,0.3970,0.3530,0.4630,0.5238,100.26,-1.8,0
EURUSD,CH,1,0.1543,0.1210,0.000889,28.45,-0.1454,-0.7465,23.27,0.2479,-0.3475,0.3002,0.5238,100.26,-2.5,0
GBPUSD,CH,-1,0.1890,0.1881,0.001252,34.89,-0.2070,-0.7820,47.46,0.4636,-0.1247,0.3637,0.5652,100.30,-8.2,0
GBPUSD,CH,-1,0.2048,0.0755,0.001187,35.60,-0.2042,-0.6238,50.75,0.5025,-0.0834,0.3449,0.5652,100.30,-0.7,0
GBPUSD,CH,-1,0.1893,0.2161,0.001028,26.40,-0.0793,0.1511,57.43,0.8173,0.1351,0.2985,0.5769,100.30,-55.4,0
GBPUSD,CH,-1,0.1889,0.1839,0.001400,25.97,-0.0597,0.3554,65.86,0.8517,0.3327,0.4067,0.5769,100.30,-31.4,0
GBPUSD,CH,1,0.2035,0.1501,0.001607,40.89,0.2738,0.8513,53.63,0.2679,0.1243,0.4640,0.5357,99.84,-27.9,0
GBPUSD,CH,1,0.2036,0.1235,0.001568,38.07,0.2649,0.7204,49.20,0.2658,0.0650,0.4528,0.5357,99.84,-19.3,0
USDJPY,SMA,-1,0.1542,0.0500,0.125444,24.92,-0.0243,-0.8864,30.14,0.7160,-0.3662,0.4554,0.5769,100.30,-8.3,0
USDJPY,SMA,-1,0.1542,0.1028,0.147120,29.70,-0.0783,-0.9200,32.03,0.7611,-0.3482,0.5344,0.5769,100.30,-9.8,0
USDJPY,SMA,-1,0.1541,0.1120,0.153840,31.71,-0.0924,-0.9406,30.25,0.7641,-0.3402,0.5589,0.5769,100.30,-13.4,0
EURUSD,CH,-1,0.1625,0.1593,0.001328,28.30,-0.1547,-0.8591,49.26,0.5681,-0.1557,0.4503,0.4545,99.46,-12.3,0
EURUSD,CH,-1,0.1752,0.1575,0.001297,26.71,-0.1520,-0.6888,54.52,0.5682,-0.0482,0.4398,0.4545,99.46,-2.8,0
USDJPY,SMA,-1,0.1575,0.0630,0.190879,36.45,-0.1261,-0.8271,30.07,0.2264,-0.4596,0.6954,0.4571,99.41,-17.4,0
EURUSD,CH,1,0.1735,0.0850,0.001735,26.51,-0.0499,-0.7008,21.63,0.1287,-0.4450,0.5879,0.4571,99.41,-2.4,0
EURUSD,CH,1,0.1797,0.1959,0.001066,24.38,-0.1246,0.0339,28.80,0.3692,-0.1378,0.3623,0.4595,99.24,-12.0,0
EURUSD,CH,1,0.1798,0.1006,0.001315,26.16,-0.1252,-0.1945,27.47,0.4203,-0.2999,0.4471,0.4595,99.24,-7.8,0
USDJPY,SMA,1,0.1737,0.1357,0.174963,33.13,0.0966,0.8945,68.35,0.7663,0.4703,0.6386,0.4722,99.41,-32.3,0
GBPUSD,CH,-1,0.2459,0.1359,0.002663,39.96,-0.3661,-0.9319,38.48,0.7777,-0.4699,0.7773,0.4250,98.95,12.8,1
GBPUSD,CH,-1,0.2270,0.1915,0.000997,32.19,-0.3197,0.3466,52.24,0.7540,0.1823,0.2918,0.4390,99.05,14.6,1
GBPUSD,CH,1,0.2212,0.1891,0.001073,24.67,-0.1605,0.2534,34.10,0.8139,-0.0154,0.3139,0.4390,99.05,15.3,1
USDJPY,SMA,-1,0.1711,0.1396,0.167911,39.15,-0.0002,-0.8677,39.13,0.2132,-0.3219,0.6115,0.4250,98.95,-20.3,0
USDJPY,SMA,-1,0.1713,0.1333,0.177986,38.85,-0.0213,-0.9004,33.84,0.2373,-0.3775,0.6484,0.4250,98.95,-30.9,0
USDJPY,SMA,-1,0.1732,0.0740,0.189075,39.54,-0.0377,-0.9315,31.88,0.2686,-0.4048,0.6889,0.4250,98.95,-35.3,0
GBPUSD,CH,-1,0.2559,0.3761,0.002611,24.22,-0.0492,0.6898,75.56,0.6660,0.3709,0.7653,0.4348,98.57,-11.0,0
GBPUSD,CH,-1,0.2558,0.1668,0.003150,26.81,-0.0288,0.8110,76.57,0.6110,0.5237,0.9233,0.4348,98.57,-4.9,0
GBPUSD,CH,1,0.2382,0.0998,0.000919,35.42,0.3816,-0.5293,57.09,0.3630,0.2455,0.2677,0.4375,98.53,-54.6,0
GBPUSD,CH,1,0.2340,0.1488,0.000984,33.81,0.3699,-0.7312,50.48,0.3871,-0.0671,0.2867,0.4375,98.53,-44.0,0
GBPUSD,CH,1,0.2414,0.3661,0.002653,24.90,0.0395,-0.6526,20.39,0.4012,-0.7726,0.7749,0.4200,97.99,-65.9,0
GBPUSD,CH,1,0.3021,0.4954,0.004504,30.93,-0.0205,-0.7402,14.60,0.3029,-1.1746,1.3169,0.4200,97.99,-10.4,0
EURUSD,CH,1,0.1788,0.1348,0.001274,24.47,-0.0823,-0.7649,24.77,0.8084,-0.3099,0.4363,0.4038,97.57,-57.1,0
EURUSD,CH,1,0.1790,0.1246,0.001527,27.30,-0.0912,-0.8255,21.62,0.7918,-0.3682,0.5234,0.4038,97.57,-47.5,0
GBPUSD,CH,1,0.3038,0.2149,0.002807,55.93,-0.6003,-0.7383,20.09,0.6841,-0.5855,0.8302,0.4038,97.57,-36.0,0
GBPUSD,CH,1,0.3044,0.2927,0.003533,57.74,-0.5985,-0.7963,17.06,0.7137,-0.7958,1.0452,0.4038,97.57,-13.1,0
EURUSD,CH,-1,0.1735,0.0974,0.001576,54.16,-0.3678,-0.6011,38.66,0.8988,-0.4528,0.5429,0.3750,96.65,17.9,1
EURUSD,CH,-1,0.1735,0.1465,0.001274,54.52,-0.3707,-0.4793,37.95,0.9105,-0.3803,0.4391,0.3750,96.65,16.5,1
GBPUSD,CH,-1,0.2841,0.1784,0.001669,48.47,-0.5464,-0.0716,43.40,0.7712,-0.3762,0.4968,0.3750,96.65,-25.1,0
USDJPY,SMA,1,0.1830,0.0756,0.132831,29.20,0.1325,0.9032,69.26,0.3452,0.3031,0.4846,0.4651,99.26,127.2,1
USDJPY,SMA,1,0.1830,0.0555,0.144826,32.58,0.1490,0.9478,68.72,0.3328,0.2747,0.5282,0.4348,98.57,125.3,1
EURUSD,CH,-1,0.1901,0.1139,0.000653,41.96,-0.2040,-0.1910,50.24,0.8918,0.1443,0.2257,0.4098,98.69,-15.3,0
EURUSD,CH,-1,0.1868,0.1785,0.000686,34.53,-0.1301,0.4233,56.60,1.0000,0.1736,0.2371,0.4098,98.69,-5.2,0
GBPUSD,CH,-1,0.3046,0.2337,0.003227,24.72,0.1615,0.6232,77.05,0.8478,0.7853,0.9573,0.4098,98.69,7.5,1
GBPUSD,CH,-1,0.3045,0.2933,0.003918,28.82,0.1925,0.7715,71.41,0.6825,0.7251,1.1618,0.4098,98.69,13.8,1
USDJPY,SMA,-1,0.2395,0.0648,0.266989,31.07,-0.1313,-0.8927,31.38,0.6551,-0.6922,0.9578,0.3898,96.80,-24.5,0
USDJPY,SMA,-1,0.2394,0.0791,0.256580,30.97,-0.1598,-0.8785,32.70,0.6218,-0.6522,0.9207,0.4098,98.69,-22.9,0
USDJPY,SMA,-1,0.2393,0.2229,0.191006,31.76,-0.2230,-0.8489,40.08,0.5749,-0.6536,0.6859,0.4098,98.69,-16.1,0
USDJPY,SMA,-1,0.2384,0.1854,0.161970,31.80,-0.2516,-0.8578,34.89,0.5589,-0.6847,0.5819,0.4098,98.69,-30.8,0
USDJPY,CH,1,0.2093,0.1739,0.114142,42.17,0.2546,0.8346,56.72,0.2359,0.2786,0.4093,0.3913,98.17,-28.7,0
USDJPY,CH,1,0.2163,0.1300,0.106341,40.10,0.2551,0.7149,52.67,0.2310,0.1392,0.3813,0.3913,98.17,-23.2,0
EURUSD,CH,1,0.1703,0.2042,0.001113,25.70,-0.0973,-0.7332,21.16,0.5222,-0.3595,0.3841,0.3913,98.17,-2.4,0
EURUSD,CH,1,0.1703,0.0831,0.001414,28.76,-0.1085,-0.7718,20.08,0.4623,-0.4129,0.4879,0.3913,98.17,1.7,1
GBPUSD,CH,1,0.2582,0.1265,0.001125,25.95,0.1066,-0.6672,39.24,0.7864,-0.1805,0.3304,0.3913,98.17,-16.8,0
GBPUSD,CH,1,0.2589,0.3178,0.001719,26.51,0.0825,-0.7389,25.25,0.8012,-0.4141,0.5049,0.3913,98.17,20.4,1
GBPUSD,CH,-1,0.2777,0.1134,0.002469,26.89,-0.1357,-0.7786,46.55,0.5503,-0.3529,0.7269,0.3803,97.87,-13.7,0
USDJPY,CH,1,0.1904,0.0375,0.141452,28.69,0.1875,0.9222,60.21,0.4397,0.2977,0.5063,0.3947,97.93,-5.0,0
USDJPY,CH,1,0.1904,0.0143,0.129717,27.78,0.1974,0.8847,60.01,0.4349,0.3157,0.4642,0.3947,97.93,-5.0,0
GBPUSD,CH,1,0.2467,0.2717,0.001404,27.30,0.0957,0.5532,44.87,0.3563,-0.1635,0.4118,0.3846,97.92,-37.4,0
GBPUSD,CH,1,0.2591,0.1483,0.001422,24.53,0.0734,0.4115,46.34,0.4438,-0.0660,0.4171,0.3846,97.92,-39.6,0
GBPUSD,CH,-1,0.2340,0.1142,0.002473,26.62,0.1122,0.7870,75.42,0.5108,0.4881,0.7223,0.3750,97.49,3.1,1
GBPUSD,CH,-1,0.2339,0.1788,0.002887,29.45,0.1213,0.8846,70.34,0.6030,0.5445,0.8428,0.3750,97.49,6.9,1
EURUSD,CH,1,0.1558,0.1005,0.001988,45.04,0.2100,0.9190,59.62,0.5882,0.2074,0.6833,0.3902,97.59,-14.7,0
EURUSD,CH,1,0.1559,0.2250,0.001857,40.89,0.2278,0.8498,55.40,0.5928,0.2868,0.6382,0.3902,97.59,-12.7,0
GBPUSD,CH,-1,0.2103,0.1182,0.002141,27.44,0.0357,0.9252,76.17,0.6958,0.4449,0.6228,0.3902,97.59,-2.8,0
GBPUSD,CH,-1,0.2100,0.2041,0.002549,30.47,0.0495,0.9308,80.83,0.7581,0.6168,0.7415,0.3902,97.59,18.6,1
GBPUSD,CH,1,0.2273,0.1159,0.002522,37.62,0.2224,0.8138,58.22,0.7527,0.5018,0.7316,0.3902,97.59,-12.4,0
GBPUSD,CH,1,0.2249,0.1735,0.000976,32.21,0.2087,-0.4328,40.37,0.6179,-0.3732,0.2830,0.3908,97.54,47.5,1
GBPUSD,CH,-1,0.2325,0.3047,0.001757,26.61,0.0926,-0.4053,60.59,0.6071,0.1210,0.5097,0.3908,97.54,-15.2,0
GBPUSD,CH,-1,0.2581,0.1056,0.001879,26.17,0.0900,-0.2376,61.69,0.6071,0.2095,0.5450,0.3908,97.54,-10.4,0
EURUSD,CH,-1,0.1539,0.1298,0.000775,27.13,-0.0760,-0.6123,53.53,0.4430,-0.0326,0.2666,0.3889,97.74,-12.0,0
EURUSD,CH,-1,0.1572,0.0979,0.000777,26.56,-0.0754,-0.3693,59.04,0.4430,0.0017,0.2671,0.3889,97.74,-6.2,0
EURUSD,CH,1,0.1763,0.1898,0.000709,28.05,-0.1348,0.0735,37.58,0.3278,-0.1679,0.2443,0.3804,97.67,0.1,1
EURUSD,CH,1,0.1864,0.0639,0.000904,29.44,-0.1362,-0.2079,34.76,0.3459,-0.1964,0.3114,0.3804,97.67,6.4,1
EURUSD,CH,-1,0.2349,0.1489,0.003339,25.89,0.1050,0.7733,72.93,0.2024,0.7256,1.1494,0.3936,97.76,2.0,1
EURUSD,CH,1,0.2187,0.1905,0.000987,28.02,0.3715,-0.4659,46.62,0.2205,0.1788,0.3380,0.4000,97.79,-96.4,0
EURUSD,CH,1,0.2264,0.4693,0.002763,29.15,0.2157,-0.8416,22.35,0.4846,-0.9645,0.9477,0.4000,97.79,-16.6,0
GBPUSD,CH,1,0.2650,0.1346,0.003752,25.39,0.0581,-0.7801,23.08,0.2121,-0.8786,1.0898,0.4000,97.79,6.7,1
EURUSD,CH,-1,0.2538,0.1487,0.002763,43.42,-0.4488,-0.5893,40.01,0.6917,-0.7637,0.9552,0.3980,97.11,-47.5,0
EURUSD,CH,-1,0.2537,0.1365,0.002088,43.11,-0.4761,-0.4165,44.67,0.6918,-0.6422,0.7223,0.3980,97.11,-39.2,0
GBPUSD,SMA,-1,0.2505,0.1559,0.003677,40.51,-0.3421,-0.7716,33.16,0.3269,-0.9092,1.0735,0.3980,97.11,-11.3,0
GBPUSD,SMA,-1,0.2507,0.2087,0.002578,42.01,-0.4124,-0.7505,33.28,0.3580,-0.9521,0.7532,0.3980,97.11,-19.4,0
EURUSD,CH,1,0.1975,0.1973,0.001746,24.45,0.0316,-0.1548,27.52,0.5815,-0.2650,0.6024,0.4020,96.62,-0.8,0
EURUSD,CH,1,0.2092,0.0883,0.002145,29.43,0.0266,-0.6172,24.99,0.4858,-0.2833,0.7400,0.4020,96.62,6.7,1
GBPUSD,CH,1,0.2939,0.2295,0.005325,25.65,0.0538,-0.8374,17.33,0.6636,-1.2640,1.5611,0.4020,96.62,-6.9,0
GBPUSD,CH,1,0.2942,0.2631,0.006196,28.56,0.0046,-0.8672,16.07,0.6870,-1.3915,1.8176,0.4020,96.62,6.4,1
EURUSD,CH,1,0.1972,0.0676,0.000705,26.04,-0.1713,-0.3696,35.01,0.2672,-0.1013,0.2441,0.4151,96.74,29.5,1
EURUSD,CH,1,0.1976,0.2371,0.001041,27.74,-0.1708,-0.5839,27.65,0.3336,-0.2538,0.3605,0.4151,96.74,48.5,1
EURUSD,CH,-1,0.1997,0.1496,0.001310,27.30,-0.1649,-0.4414,57.02,0.5465,0.0727,0.4537,0.4151,96.74,-9.6,0
GBPUSD,CH,-1,0.2702,0.1407,0.001360,38.53,-0.6874,-0.4789,35.99,0.5279,-1.0064,0.4030,0.4151,96.74,6.8,1
